scaled_MWh,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
0.6728383194522508,0.5833257753819426,0.4376235884727403,0.43207647795207194,0.5149382376986358,0.5707398702161361,0.44877241837412496
0.5833257753819426,0.4376235884727403,0.43207647795207194,0.5149382376986358,0.5707398702161361,0.44877241837412496,0.538213108681212
0.4376235884727403,0.43207647795207194,0.5149382376986358,0.5707398702161361,0.44877241837412496,0.538213108681212,0.5092301747483522
0.43207647795207194,0.5149382376986358,0.5707398702161361,0.44877241837412496,0.538213108681212,0.5092301747483522,0.42433351642736705
0.5149382376986358,0.5707398702161361,0.44877241837412496,0.538213108681212,0.5092301747483522,0.42433351642736705,0.4786147233151091
0.5707398702161361,0.44877241837412496,0.538213108681212,0.5092301747483522,0.42433351642736705,0.4786147233151091,0.5299844157171325
0.44877241837412496,0.538213108681212,0.5092301747483522,0.42433351642736705,0.4786147233151091,0.5299844157171325,0.6237334576669562
0.538213108681212,0.5092301747483522,0.42433351642736705,0.4786147233151091,0.5299844157171325,0.6237334576669562,0.6270818430330591
0.5092301747483522,0.42433351642736705,0.4786147233151091,0.5299844157171325,0.6237334576669562,0.6270818430330591,0.6212214501047468
0.42433351642736705,0.4786147233151091,0.5299844157171325,0.6237334576669562,0.6270818430330591,0.6212214501047468,0.5886228348066016
0.4786147233151091,0.5299844157171325,0.6237334576669562,0.6270818430330591,0.6212214501047468,0.5886228348066016,0.4913299652547136
0.5299844157171325,0.6237334576669562,0.6270818430330591,0.6212214501047468,0.5886228348066016,0.4913299652547136,0.49185880895202083
0.6237334576669562,0.6270818430330591,0.6212214501047468,0.5886228348066016,0.4913299652547136,0.49185880895202083,0.49033838332226254
0.6270818430330591,0.6212214501047468,0.5886228348066016,0.4913299652547136,0.49185880895202083,0.49033838332226254,0.46161412293699866
0.6212214501047468,0.5886228348066016,0.4913299652547136,0.49185880895202083,0.49033838332226254,0.46161412293699866,0.32509484696745183
0.5886228348066016,0.4913299652547136,0.49185880895202083,0.49033838332226254,0.46161412293699866,0.32509484696745183,0.3289318379234582
0.4913299652547136,0.49185880895202083,0.49033838332226254,0.46161412293699866,0.32509484696745183,0.3289318379234582,0.3344444586377804
0.49185880895202083,0.49033838332226254,0.46161412293699866,0.32509484696745183,0.3289318379234582,0.3344444586377804,0.31808766797813093
0.49033838332226254,0.46161412293699866,0.32509484696745183,0.3289318379234582,0.3344444586377804,0.31808766797813093,0.3845926370650452
0.46161412293699866,0.32509484696745183,0.3289318379234582,0.3344444586377804,0.31808766797813093,0.3845926370650452,0.4981848142660058
0.32509484696745183,0.3289318379234582,0.3344444586377804,0.31808766797813093,0.3845926370650452,0.4981848142660058,0.5146077103878187
0.3289318379234582,0.3344444586377804,0.31808766797813093,0.3845926370650452,0.4981848142660058,0.5146077103878187,0.425290608553472
0.3344444586377804,0.31808766797813093,0.3845926370650452,0.4981848142660058,0.5146077103878187,0.425290608553472,0.5155762991160391
0.31808766797813093,0.3845926370650452,0.4981848142660058,0.5146077103878187,0.425290608553472,0.5155762991160391,0.6508625645087118
0.3845926370650452,0.4981848142660058,0.5146077103878187,0.425290608553472,0.5155762991160391,0.6508625645087118,0.5896948929538604
0.4981848142660058,0.5146077103878187,0.425290608553472,0.5155762991160391,0.6508625645087118,0.5896948929538604,0.5196116064585357
0.5146077103878187,0.425290608553472,0.5155762991160391,0.6508625645087118,0.5896948929538604,0.5196116064585357,0.5102849879924378
0.425290608553472,0.5155762991160391,0.6508625645087118,0.5896948929538604,0.5196116064585357,0.5102849879924378,0.43729018701139444
0.5155762991160391,0.6508625645087118,0.5896948929538604,0.5196116064585357,0.5102849879924378,0.43729018701139444,0.40156449593786725
0.6508625645087118,0.5896948929538604,0.5196116064585357,0.5102849879924378,0.43729018701139444,0.40156449593786725,0.38403217771192066
0.5896948929538604,0.5196116064585357,0.5102849879924378,0.43729018701139444,0.40156449593786725,0.38403217771192066,0.4619475243983445
0.5196116064585357,0.5102849879924378,0.43729018701139444,0.40156449593786725,0.38403217771192066,0.4619475243983445,0.45727990393950235
0.5102849879924378,0.43729018701139444,0.40156449593786725,0.38403217771192066,0.4619475243983445,0.45727990393950235,0.4631029329109396
0.43729018701139444,0.40156449593786725,0.38403217771192066,0.4619475243983445,0.45727990393950235,0.4631029329109396,0.517490483368249
0.40156449593786725,0.38403217771192066,0.4619475243983445,0.45727990393950235,0.4631029329109396,0.517490483368249,0.45992124827550973
0.38403217771192066,0.4619475243983445,0.45727990393950235,0.4631029329109396,0.517490483368249,0.45992124827550973,0.401331689745031
0.4619475243983445,0.45727990393950235,0.4631029329109396,0.517490483368249,0.45992124827550973,0.401331689745031,0.4071288513617086
0.45727990393950235,0.4631029329109396,0.517490483368249,0.45992124827550973,0.401331689745031,0.4071288513617086,0.4342866997087528
0.4631029329109396,0.517490483368249,0.45992124827550973,0.401331689745031,0.4071288513617086,0.4342866997087528,0.37346392621736246
0.517490483368249,0.45992124827550973,0.401331689745031,0.4071288513617086,0.4342866997087528,0.37346392621736246,0.4395291502733637
0.45992124827550973,0.401331689745031,0.4071288513617086,0.4342866997087528,0.37346392621736246,0.4395291502733637,0.5155762991160391
0.401331689745031,0.4071288513617086,0.4342866997087528,0.37346392621736246,0.4395291502733637,0.5155762991160391,0.495221565070768
0.4071288513617086,0.4342866997087528,0.37346392621736246,0.4395291502733637,0.5155762991160391,0.495221565070768,0.5009439987736958
0.4342866997087528,0.37346392621736246,0.4395291502733637,0.5155762991160391,0.495221565070768,0.5009439987736958,0.4808651831791937
0.37346392621736246,0.4395291502733637,0.5155762991160391,0.495221565070768,0.5009439987736958,0.4808651831791937,0.47791055643554237
0.4395291502733637,0.5155762991160391,0.495221565070768,0.5009439987736958,0.4808651831791937,0.47791055643554237,0.4005154309948393
0.5155762991160391,0.495221565070768,0.5009439987736958,0.4808651831791937,0.47791055643554237,0.4005154309948393,0.3604009120637678
0.495221565070768,0.5009439987736958,0.4808651831791937,0.47791055643554237,0.4005154309948393,0.3604009120637678,0.32837137857033366
0.5009439987736958,0.4808651831791937,0.47791055643554237,0.4005154309948393,0.3604009120637678,0.32837137857033366,0.3092640258545808
0.4808651831791937,0.47791055643554237,0.4005154309948393,0.3604009120637678,0.32837137857033366,0.3092640258545808,0.3329269071585509
0.47791055643554237,0.4005154309948393,0.3604009120637678,0.32837137857033366,0.3092640258545808,0.3329269071585509,0.35205437892800573
0.4005154309948393,0.3604009120637678,0.32837137857033366,0.3092640258545808,0.3329269071585509,0.35205437892800573,0.3254483674824996
0.3604009120637678,0.32837137857033366,0.3092640258545808,0.3329269071585509,0.35205437892800573,0.3254483674824996,0.2737222804148996
0.32837137857033366,0.3092640258545808,0.3329269071585509,0.35205437892800573,0.3254483674824996,0.2737222804148996,0.29128621429666346
0.3092640258545808,0.3329269071585509,0.35205437892800573,0.3254483674824996,0.2737222804148996,0.29128621429666346,0.3836872796484595
0.3329269071585509,0.35205437892800573,0.3254483674824996,0.2737222804148996,0.29128621429666346,0.3836872796484595,0.347691418425221
0.35205437892800573,0.3254483674824996,0.2737222804148996,0.29128621429666346,0.3836872796484595,0.347691418425221,0.3021447549946349
0.3254483674824996,0.2737222804148996,0.29128621429666346,0.3836872796484595,0.347691418425221,0.3021447549946349,0.29713511062286035
0.2737222804148996,0.29128621429666346,0.3836872796484595,0.347691418425221,0.3021447549946349,0.29713511062286035,0.28237634765724795
0.29128621429666346,0.3836872796484595,0.347691418425221,0.3021447549946349,0.29713511062286035,0.28237634765724795,0.23104976751315723
0.3836872796484595,0.347691418425221,0.3021447549946349,0.29713511062286035,0.28237634765724795,0.23104976751315723,0.23417684328853916
0.347691418425221,0.3021447549946349,0.29713511062286035,0.28237634765724795,0.23104976751315723,0.23417684328853916,0.32458612232384654
0.3021447549946349,0.29713511062286035,0.28237634765724795,0.23104976751315723,0.23417684328853916,0.32458612232384654,0.3652381074038118
0.29713511062286035,0.28237634765724795,0.23104976751315723,0.23417684328853916,0.32458612232384654,0.3652381074038118,0.3287220249348526
0.28237634765724795,0.23104976751315723,0.23417684328853916,0.32458612232384654,0.3652381074038118,0.3287220249348526,0.30036278166675184
0.23104976751315723,0.23417684328853916,0.32458612232384654,0.3652381074038118,0.3287220249348526,0.30036278166675184,0.2893547851412805
0.23417684328853916,0.32458612232384654,0.3652381074038118,0.3287220249348526,0.30036278166675184,0.2893547851412805,0.2360134254764703
0.32458612232384654,0.3652381074038118,0.3287220249348526,0.30036278166675184,0.2893547851412805,0.2360134254764703,0.20544396045168872
0.3652381074038118,0.3287220249348526,0.30036278166675184,0.2893547851412805,0.2360134254764703,0.20544396045168872,0.270552092381585
0.3287220249348526,0.30036278166675184,0.2893547851412805,0.2360134254764703,0.20544396045168872,0.270552092381585,0.30212463594093303
0.30036278166675184,0.2893547851412805,0.2360134254764703,0.20544396045168872,0.270552092381585,0.30212463594093303,0.32426421746461603
0.2893547851412805,0.2360134254764703,0.20544396045168872,0.270552092381585,0.30212463594093303,0.32426421746461603,0.28291956210719943
0.2360134254764703,0.20544396045168872,0.270552092381585,0.30212463594093303,0.32426421746461603,0.28291956210719943,0.3218326861172143
0.20544396045168872,0.270552092381585,0.30212463594093303,0.32426421746461603,0.28291956210719943,0.3218326861172143,0.24392308773184815
0.270552092381585,0.30212463594093303,0.32426421746461603,0.28291956210719943,0.3218326861172143,0.24392308773184815,0.20659649481375505
0.30212463594093303,0.32426421746461603,0.28291956210719943,0.3218326861172143,0.24392308773184815,0.20659649481375505,0.30731535179602476
0.32426421746461603,0.28291956210719943,0.3218326861172143,0.24392308773184815,0.20659649481375505,0.30731535179602476,0.29612053548617856
0.28291956210719943,0.3218326861172143,0.24392308773184815,0.20659649481375505,0.30731535179602476,0.29612053548617856,0.2775966353277809
0.3218326861172143,0.24392308773184815,0.20659649481375505,0.30731535179602476,0.29612053548617856,0.2775966353277809,0.3087409304583312
0.24392308773184815,0.20659649481375505,0.30731535179602476,0.29612053548617856,0.2775966353277809,0.3087409304583312,0.2754122809258597
0.20659649481375505,0.30731535179602476,0.29612053548617856,0.2775966353277809,0.3087409304583312,0.2754122809258597,0.19400196719636198
0.30731535179602476,0.29612053548617856,0.2775966353277809,0.3087409304583312,0.2754122809258597,0.19400196719636198,0.18342796740074602
0.29612053548617856,0.2775966353277809,0.3087409304583312,0.2754122809258597,0.19400196719636198,0.18342796740074602,0.25223225691073525
0.2775966353277809,0.3087409304583312,0.2754122809258597,0.19400196719636198,0.18342796740074602,0.25223225691073525,0.2667898293393286
0.3087409304583312,0.2754122809258597,0.19400196719636198,0.18342796740074602,0.25223225691073525,0.2667898293393286,0.29509733789791015
0.2754122809258597,0.19400196719636198,0.18342796740074602,0.25223225691073525,0.2667898293393286,0.29509733789791015,0.28780274385570487
0.19400196719636198,0.18342796740074602,0.25223225691073525,0.2667898293393286,0.29509733789791015,0.28780274385570487,0.260144793316642
0.18342796740074602,0.25223225691073525,0.2667898293393286,0.29509733789791015,0.28780274385570487,0.260144793316642,0.16285767206581167
0.25223225691073525,0.2667898293393286,0.29509733789791015,0.28780274385570487,0.260144793316642,0.16285767206581167,0.17679442798017475
0.2667898293393286,0.29509733789791015,0.28780274385570487,0.260144793316642,0.16285767206581167,0.17679442798017475,0.2471823744315569
0.29509733789791015,0.28780274385570487,0.260144793316642,0.16285767206581167,0.17679442798017475,0.2471823744315569,0.2660396760513004
0.28780274385570487,0.260144793316642,0.16285767206581167,0.17679442798017475,0.2471823744315569,0.2660396760513004,0.28183888150835423
0.260144793316642,0.16285767206581167,0.17679442798017475,0.2471823744315569,0.2660396760513004,0.28183888150835423,0.27816571713249194
0.16285767206581167,0.17679442798017475,0.2471823744315569,0.2660396760513004,0.28183888150835423,0.27816571713249194,0.28861038015430995
0.17679442798017475,0.2471823744315569,0.2660396760513004,0.28183888150835423,0.27816571713249194,0.28861038015430995,0.2198721961064841
0.2471823744315569,0.2660396760513004,0.28183888150835423,0.27816571713249194,0.28861038015430995,0.2198721961064841,0.15672136068673037
0.2660396760513004,0.28183888150835423,0.27816571713249194,0.28861038015430995,0.2198721961064841,0.15672136068673037,0.23462808492156764
0.28183888150835423,0.27816571713249194,0.28861038015430995,0.2198721961064841,0.15672136068673037,0.23462808492156764,0.24938109958612234
0.27816571713249194,0.28861038015430995,0.2198721961064841,0.15672136068673037,0.23462808492156764,0.24938109958612234,0.1576180956517296
0.28861038015430995,0.2198721961064841,0.15672136068673037,0.23462808492156764,0.24938109958612234,0.1576180956517296,0.24433983955853047
0.2198721961064841,0.15672136068673037,0.23462808492156764,0.24938109958612234,0.1576180956517296,0.24433983955853047,0.29227779622911454
0.15672136068673037,0.23462808492156764,0.24938109958612234,0.1576180956517296,0.24433983955853047,0.29227779622911454,0.183611913034592
0.23462808492156764,0.24938109958612234,0.1576180956517296,0.24433983955853047,0.29227779622911454,0.183611913034592,0.20912574727913752
0.24938109958612234,0.1576180956517296,0.24433983955853047,0.29227779622911454,0.183611913034592,0.20912574727913752,0.28061161923253797
0.1576180956517296,0.24433983955853047,0.29227779622911454,0.183611913034592,0.20912574727913752,0.28061161923253797,0.27514211077614836
0.24433983955853047,0.29227779622911454,0.183611913034592,0.20912574727913752,0.28061161923253797,0.27514211077614836,0.2895243600224823
0.29227779622911454,0.183611913034592,0.20912574727913752,0.28061161923253797,0.27514211077614836,0.2895243600224823,0.30310184712073984
0.183611913034592,0.20912574727913752,0.28061161923253797,0.27514211077614836,0.2895243600224823,0.30310184712073984,0.3087581753615043
0.20912574727913752,0.28061161923253797,0.27514211077614836,0.2895243600224823,0.30310184712073984,0.3087581753615043,0.2503266951101119
0.28061161923253797,0.27514211077614836,0.2895243600224823,0.30310184712073984,0.3087581753615043,0.2503266951101119,0.2723656813652854
0.27514211077614836,0.2895243600224823,0.30310184712073984,0.3087581753615043,0.2503266951101119,0.2723656813652854,0.3457484926677227
0.2895243600224823,0.30310184712073984,0.3087581753615043,0.2503266951101119,0.2723656813652854,0.3457484926677227,0.38348608911144044
0.30310184712073984,0.3087581753615043,0.2503266951101119,0.2723656813652854,0.3457484926677227,0.38348608911144044,0.3183319707730826
0.3087581753615043,0.2503266951101119,0.2723656813652854,0.3457484926677227,0.38348608911144044,0.3183319707730826,0.2973305528588217
0.2503266951101119,0.2723656813652854,0.3457484926677227,0.38348608911144044,0.3183319707730826,0.2973305528588217,0.3324124342138879
0.2723656813652854,0.3457484926677227,0.38348608911144044,0.3183319707730826,0.2973305528588217,0.3324124342138879,0.28489697767104394
0.3457484926677227,0.38348608911144044,0.3183319707730826,0.2973305528588217,0.3324124342138879,0.28489697767104394,0.32778505186244955
0.38348608911144044,0.3183319707730826,0.2973305528588217,0.3324124342138879,0.28489697767104394,0.32778505186244955,0.44811136375249094
0.3183319707730826,0.2973305528588217,0.3324124342138879,0.28489697767104394,0.32778505186244955,0.44811136375249094,0.4620768611721424
0.2973305528588217,0.3324124342138879,0.28489697767104394,0.32778505186244955,0.44811136375249094,0.4620768611721424,0.4251670200807317
0.3324124342138879,0.28489697767104394,0.32778505186244955,0.44811136375249094,0.4620768611721424,0.4251670200807317,0.427975065147412
0.28489697767104394,0.32778505186244955,0.44811136375249094,0.4620768611721424,0.4251670200807317,0.427975065147412,0.40881597772213996
0.32778505186244955,0.44811136375249094,0.4620768611721424,0.4251670200807317,0.427975065147412,0.40881597772213996,0.3773124137754842
0.44811136375249094,0.4620768611721424,0.4251670200807317,0.427975065147412,0.40881597772213996,0.3773124137754842,0.3981988656685913
0.4620768611721424,0.4251670200807317,0.427975065147412,0.40881597772213996,0.3773124137754842,0.3981988656685913,0.4241610673956364
0.4251670200807317,0.427975065147412,0.40881597772213996,0.3773124137754842,0.3981988656685913,0.4241610673956364,0.3881767027745133
0.427975065147412,0.40881597772213996,0.3773124137754842,0.3981988656685913,0.4241610673956364,0.3881767027745133,0.33338677124316596
0.40881597772213996,0.3773124137754842,0.3981988656685913,0.4241610673956364,0.3881767027745133,0.33338677124316596,0.3322744749885034
0.3773124137754842,0.3981988656685913,0.4241610673956364,0.3881767027745133,0.33338677124316596,0.3322744749885034,0.30040876807521333
0.3981988656685913,0.4241610673956364,0.3881767027745133,0.33338677124316596,0.3322744749885034,0.30040876807521333,0.1879719993868479
0.4241610673956364,0.3881767027745133,0.33338677124316596,0.3322744749885034,0.30040876807521333,0.1879719993868479,0.3278741505288437
0.3881767027745133,0.33338677124316596,0.3322744749885034,0.30040876807521333,0.1879719993868479,0.3278741505288437,0.40740189566194884
0.33338677124316596,0.3322744749885034,0.30040876807521333,0.1879719993868479,0.3278741505288437,0.40740189566194884,0.3681438735884728
0.3322744749885034,0.30040876807521333,0.1879719993868479,0.3278741505288437,0.40740189566194884,0.3681438735884728,0.34328534566450364
0.30040876807521333,0.1879719993868479,0.3278741505288437,0.40740189566194884,0.3681438735884728,0.34328534566450364,0.3134689080782791
0.1879719993868479,0.3278741505288437,0.40740189566194884,0.3681438735884728,0.34328534566450364,0.3134689080782791,0.3491227453885852
0.3278741505288437,0.40740189566194884,0.3681438735884728,0.34328534566450364,0.3134689080782791,0.3491227453885852,0.47023370037300083
0.40740189566194884,0.3681438735884728,0.34328534566450364,0.3134689080782791,0.3491227453885852,0.47023370037300083,0.4475652751520106
0.3681438735884728,0.34328534566450364,0.3134689080782791,0.3491227453885852,0.47023370037300083,0.4475652751520106,0.4729871365796331
0.34328534566450364,0.3134689080782791,0.3491227453885852,0.47023370037300083,0.4475652751520106,0.4729871365796331,0.5805665908742528
0.3134689080782791,0.3491227453885852,0.47023370037300083,0.4475652751520106,0.4729871365796331,0.5805665908742528,0.7647795207194318
0.3491227453885852,0.47023370037300083,0.4475652751520106,0.4729871365796331,0.5805665908742528,0.7647795207194318,0.6156599688314343
0.47023370037300083,0.4475652751520106,0.4729871365796331,0.5805665908742528,0.7647795207194318,0.6156599688314343,0.581242016248531
0.4475652751520106,0.4729871365796331,0.5805665908742528,0.7647795207194318,0.6156599688314343,0.581242016248531,0.4366003908844719
0.4729871365796331,0.5805665908742528,0.7647795207194318,0.6156599688314343,0.581242016248531,0.4366003908844719,0.37865176792192534
0.5805665908742528,0.7647795207194318,0.6156599688314343,0.581242016248531,0.4366003908844719,0.37865176792192534,0.3853456645036023
0.7647795207194318,0.6156599688314343,0.581242016248531,0.4366003908844719,0.37865176792192534,0.3853456645036023,0.33325168616831025
0.6156599688314343,0.581242016248531,0.4366003908844719,0.37865176792192534,0.3853456645036023,0.33325168616831025,0.3126152853712125
0.581242016248531,0.4366003908844719,0.37865176792192534,0.3853456645036023,0.33325168616831025,0.3126152853712125,0.36924754739154875
0.4366003908844719,0.37865176792192534,0.3853456645036023,0.33325168616831025,0.3126152853712125,0.36924754739154875,0.5875364059066988
0.37865176792192534,0.3853456645036023,0.33325168616831025,0.3126152853712125,0.36924754739154875,0.5875364059066988,0.5218103316131011
